benchmark_run_id,chunker,embedding,vector_store,retriever,reranker,evaluator,mode,query_count,chunk_count,embedding_dimension,embedding_latency_s,upsert_latency_s,avg_latency_ms,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,precision_at_5,recall_at_5_ci_low,recall_at_5_ci_high,category_recall_at_5,hit_examples,miss_examples,errors
mod_0065,fixed_tok1200_ov150,gte_multilingual_base,Qdrant,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.604966,0.697628,0.839921,0.893281,0.932806,0.773774,0.807375,0.657312,0.865563,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.918367, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 9, 53, 8]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 32, 29, 10, 54]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 42, 33, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 10, 54]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 8, 52, 7]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [3, 47, 7, 51, 32]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0066,fixed_tok1200_ov150,gte_multilingual_base,Qdrant,dense_cosine,bge-reranker-base,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.586377,0.695652,0.841897,0.895257,0.932806,0.773626,0.807436,0.657708,0.869516,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.923469, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 9, 53, 8]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 32, 10, 54, 40]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 42, 33, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 10, 54]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 8, 52, 7]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [3, 47, 7, 51, 32]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0067,fixed_tok1200_ov150,gte_multilingual_base,PGVector,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.555669,0.6917,0.833992,0.893281,0.932806,0.769018,0.802801,0.65336,0.865563,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.918367, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 41, 9, 53]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 32, 43, 25]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 29, 32, 7, 51]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 33, 42, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 33, 21, 10]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 7, 51, 8]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [29, 3, 47, 7, 51]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0068,fixed_tok1200_ov150,gte_multilingual_base,PGVector,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.585607,0.697628,0.839921,0.893281,0.932806,0.773774,0.807375,0.657312,0.865563,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.918367, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 9, 53, 8]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 32, 29, 10, 54]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 42, 33, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 10, 54]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 8, 52, 7]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [3, 47, 7, 51, 32]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0069,fixed_tok1200_ov150,gte_multilingual_base,PGVector,dense_cosine,bge-reranker-base,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.684284,0.695652,0.841897,0.895257,0.932806,0.773626,0.807436,0.657708,0.869516,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.923469, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 9, 53, 8]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 32, 10, 54, 40]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 42, 33, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 10, 54]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 8, 52, 7]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [3, 47, 7, 51, 32]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0070,fixed_tok1200_ov150,gte_multilingual_base,Weaviate,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.502441,0.6917,0.833992,0.893281,0.932806,0.769018,0.802801,0.65336,0.865563,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.918367, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 41, 9, 53]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 32, 43, 25]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 29, 32, 7, 51]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 33, 42, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 33, 21, 10]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 7, 51, 8]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [29, 3, 47, 7, 51]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0071,fixed_tok1200_ov150,gte_multilingual_base,Weaviate,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.550221,0.697628,0.839921,0.893281,0.932806,0.773774,0.807375,0.657312,0.865563,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.918367, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 9, 53, 8]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 32, 29, 10, 54]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 42, 33, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 10, 54]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 8, 52, 7]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [3, 47, 7, 51, 32]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0072,fixed_tok1200_ov150,gte_multilingual_base,Weaviate,dense_cosine,bge-reranker-base,overlap_relevance,local_offline_fallback,506,56,384,0.097438,1e-06,6.641666,0.695652,0.841897,0.895257,0.932806,0.773626,0.807436,0.657708,0.869516,0.920949,"{""general"": 0.727273, ""passport_dob"": 1.0, ""pnr"": 0.962963, ""rebooking"": 0.906832, ""refund"": 0.923469, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 9, 53, 8]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 8]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 32, 10, 54, 40]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [25, 42, 33, 19, 36]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 1]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 10, 54]}, {""query_id"": 10, ""query"": ""what should be indicated in the endorsement box if the tickets require reissue"", ""category"": ""rebooking"", ""top_ids"": [25, 43, 24, 18, 32]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 8, 52, 7]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [26, 27, 11, 55, 25]}, {""query_id"": 20, ""query"": ""what are the queues manual handle and manual antares in edvin for"", ""category"": ""refund"", ""top_ids"": [3, 47, 7, 51, 32]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [40, 21, 39, 43, 28]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 31, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 31, 40, 32]}]",
mod_0073,fixed_tok1200_ov150,openai_text-embedding-3-large,Qdrant,dense_cosine,Amazon Rerank v1,overlap_relevance,local_offline_fallback,506,56,512,0.109006,1e-06,8.466583,0.705534,0.865613,0.916996,0.952569,0.788874,0.819506,0.670356,0.893231,0.938785,"{""general"": 0.709091, ""passport_dob"": 1.0, ""pnr"": 0.944444, ""rebooking"": 0.950311, ""refund"": 0.954082, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 8, 52, 41]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 1]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [40, 43, 32, 29, 7]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [44, 43, 33, 25, 11]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 29]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 44, 21, 10]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 7, 51, 28, 24]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [11, 55, 43, 27, 26]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [21, 40, 17, 7, 51]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 19, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 35, 19, 40]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [16, 12, 56, 23, 21]}, {""query_id"": 53, ""query"": ""why are customers unable to locate their refunds"", ""category"": ""refund"", ""top_ids"": [15, 8, 52, 9, 53]}]",
mod_0074,fixed_tok1200_ov150,openai_text-embedding-3-large,Qdrant,dense_cosine,Qwen3:4B Rerank,overlap_relevance,local_offline_fallback,506,56,512,0.109006,1e-06,8.185553,0.70751,0.867589,0.916996,0.952569,0.790713,0.823886,0.675099,0.893281,0.938735,"{""general"": 0.745455, ""passport_dob"": 1.0, ""pnr"": 0.944444, ""rebooking"": 0.944099, ""refund"": 0.94898, ""ticketing"": 0.6875, ""voucher"": 0.956522}","[{""query_id"": 1, ""query"": ""customer has multi pnr and received voucher email only for one pnr"", ""category"": ""voucher"", ""top_ids"": [44, 43, 8, 52, 41]}, {""query_id"": 2, ""query"": ""what is the difference between open ticket and voucher"", ""category"": ""voucher"", ""top_ids"": [29, 40, 43, 25, 32]}, {""query_id"": 3, ""query"": ""what is vi order"", ""category"": ""pnr"", ""top_ids"": [7, 51, 3, 47, 1]}, {""query_id"": 5, ""query"": ""what is sc script - rir message for manual and auto handling in travelport"", ""category"": ""pnr"", ""top_ids"": [43, 40, 32, 29, 7]}, {""query_id"": 8, ""query"": ""how to handle tech alerts in schedule change"", ""category"": ""pnr"", ""top_ids"": [10, 54, 44, 9, 53]}]","[{""query_id"": 4, ""query"": ""how to display an old emd record"", ""category"": ""voucher"", ""top_ids"": [43, 44, 25, 42, 33]}, {""query_id"": 6, ""query"": ""what are different scenarios for sc register errand flow"", ""category"": ""general"", ""top_ids"": [9, 53, 10, 54, 29]}, {""query_id"": 7, ""query"": ""how to register errand templates for sc scenarios"", ""category"": ""general"", ""top_ids"": [9, 53, 21, 44, 10]}, {""query_id"": 11, ""query"": ""what are airlines table (script) for invl reissue in gds systems"", ""category"": ""pnr"", ""top_ids"": [43, 19, 7, 51, 28]}, {""query_id"": 17, ""query"": ""how many 2nd line support teams are there"", ""category"": ""refund"", ""top_ids"": [11, 55, 43, 27, 26]}, {""query_id"": 34, ""query"": ""what are the systems used in flight irregularities"", ""category"": ""general"", ""top_ids"": [21, 40, 17, 7, 51]}, {""query_id"": 38, ""query"": ""how to add a ghostline"", ""category"": ""pnr"", ""top_ids"": [44, 33, 19, 35, 40]}, {""query_id"": 39, ""query"": ""how to add a remark"", ""category"": ""rebooking"", ""top_ids"": [44, 33, 35, 19, 40]}, {""query_id"": 51, ""query"": ""what are the main payment systems (psp) that arn currently uses"", ""category"": ""general"", ""top_ids"": [16, 12, 56, 23, 21]}, {""query_id"": 53, ""query"": ""why are customers unable to locate their refunds"", ""category"": ""refund"", ""top_ids"": [15, 8, 52, 9, 53]}]",
